,dateTime,symbol,change
2306,2022-05-16 21:00:00+00:00,BTC-USD,-0.931663201037464%
2307,2022-05-16 22:00:00+00:00,BTC-USD,-0.12034376152694737%
2308,2022-05-16 23:00:00+00:00,BTC-USD,0.3920909970193677%
2309,2022-05-17 00:00:00+00:00,BTC-USD,-0.34000012220633397%
2310,2022-05-17 01:00:00+00:00,BTC-USD,0.03571492660430343%
2311,2022-05-17 02:00:00+00:00,BTC-USD,0.23877215482732048%
2312,2022-05-17 03:00:00+00:00,BTC-USD,-1.151836399228103%
2313,2022-05-17 04:00:00+00:00,BTC-USD,0.12825702422510657%
2314,2022-05-17 05:00:00+00:00,BTC-USD,-0.18568454230843773%
2315,2022-05-17 06:00:00+00:00,BTC-USD,-0.16766386508020356%
2316,2022-05-17 07:00:00+00:00,BTC-USD,-0.04388026633681282%
2317,2022-05-17 08:00:00+00:00,BTC-USD,-0.5609060989875585%
2318,2022-05-17 09:00:00+00:00,BTC-USD,-0.04430424815066705%
2319,2022-05-17 10:00:00+00:00,BTC-USD,0.20106978317721452%
2320,2022-05-17 11:00:00+00:00,BTC-USD,0.41147241379904276%
2321,2022-05-17 12:00:00+00:00,BTC-USD,-0.2629232989206539%
2322,2022-05-17 13:00:00+00:00,BTC-USD,-0.4033619544246224%
2323,2022-05-17 14:00:00+00:00,BTC-USD,0.5420481167127218%
2324,2022-05-17 15:00:00+00:00,BTC-USD,1.1612503921046644%
2325,2022-05-17 16:00:00+00:00,BTC-USD,0.053660830538902964%
2326,2022-05-17 17:00:00+00:00,BTC-USD,-0.1909252849388252%
2327,2022-05-17 18:00:00+00:00,BTC-USD,0.21217091707700192%
2328,2022-05-17 19:00:00+00:00,BTC-USD,-0.35907945274197767%
2329,2022-05-17 20:00:00+00:00,BTC-USD,0.2561789809951588%
2330,2022-05-17 21:00:00+00:00,BTC-USD,-1.160674678274341%
2331,2022-05-17 22:00:00+00:00,BTC-USD,-0.03183781534118278%
2332,2022-05-17 23:00:00+00:00,BTC-USD,0.07394484391230191%
2333,2022-05-18 00:00:00+00:00,BTC-USD,-0.32647995285735715%
2334,2022-05-18 01:00:00+00:00,BTC-USD,0.3719513116944975%
2335,2022-05-18 02:00:00+00:00,BTC-USD,0.9892644434574365%
2336,2022-05-18 03:00:00+00:00,BTC-USD,0.0014226622990934083%
2337,2022-05-18 04:00:00+00:00,BTC-USD,1.0853063084007142%
2338,2022-05-18 05:00:00+00:00,BTC-USD,-0.4631301584030666%
2339,2022-05-18 06:00:00+00:00,BTC-USD,-0.13799919774869857%
2340,2022-05-18 07:00:00+00:00,BTC-USD,0.6472527031194903%
2341,2022-05-18 08:00:00+00:00,BTC-USD,-0.1605404057975337%
2342,2022-05-18 09:00:00+00:00,BTC-USD,-0.13700207282653776%
2343,2022-05-18 10:00:00+00:00,BTC-USD,-0.22432017559019285%
2344,2022-05-18 11:00:00+00:00,BTC-USD,0.2337476476715063%
2345,2022-05-18 12:00:00+00:00,BTC-USD,0.25542056147911996%
2346,2022-05-18 13:00:00+00:00,BTC-USD,0.8941033785085369%
2347,2022-05-18 14:00:00+00:00,BTC-USD,0.47027469011400486%
2348,2022-05-18 15:00:00+00:00,BTC-USD,0.8667577405751232%
2349,2022-05-18 16:00:00+00:00,BTC-USD,0.16502799972610127%
2350,2022-05-18 17:00:00+00:00,BTC-USD,-0.056243395319400126%
2351,2022-05-18 18:00:00+00:00,BTC-USD,-0.00933181150276306%
2352,2022-05-18 19:00:00+00:00,BTC-USD,-0.7866036607275296%
2353,2022-05-18 20:00:00+00:00,BTC-USD,0.3447286751018243%
2354,2022-05-18 21:00:00+00:00,BTC-USD,0.07272834872126928%
2355,2022-05-18 22:00:00+00:00,BTC-USD,-0.16296257762980984%
2356,2022-05-18 23:00:00+00:00,BTC-USD,0.8712020201515779%
2357,2022-05-19 00:00:00+00:00,BTC-USD,0.33027642977164173%
2358,2022-05-19 01:00:00+00:00,BTC-USD,-0.07506742016681964%
2359,2022-05-19 02:00:00+00:00,BTC-USD,-0.5314617031879217%
2360,2022-05-19 03:00:00+00:00,BTC-USD,-0.3122839525234613%
2361,2022-05-19 04:00:00+00:00,BTC-USD,-0.05038282600710061%
2362,2022-05-19 05:00:00+00:00,BTC-USD,0.37705686341069405%
2363,2022-05-19 06:00:00+00:00,BTC-USD,-0.6331938756532725%
2364,2022-05-19 07:00:00+00:00,BTC-USD,0.049251360021250384%
2365,2022-05-19 08:00:00+00:00,BTC-USD,0.43544123301770865%
2366,2022-05-19 09:00:00+00:00,BTC-USD,0.6048581856247992%
2367,2022-05-19 10:00:00+00:00,BTC-USD,-0.6482826399237515%
2368,2022-05-19 11:00:00+00:00,BTC-USD,-0.9061031479325616%
2369,2022-05-19 12:00:00+00:00,BTC-USD,-0.2267796703622961%
2370,2022-05-19 13:00:00+00:00,BTC-USD,-0.5558672065325571%
2371,2022-05-19 14:00:00+00:00,BTC-USD,-0.4788061724017848%
2372,2022-05-19 15:00:00+00:00,BTC-USD,-1.9626468524878538%
2373,2022-05-19 16:00:00+00:00,BTC-USD,0.1630623319017403%
2374,2022-05-19 17:00:00+00:00,BTC-USD,0.62032232563142%
2375,2022-05-19 18:00:00+00:00,BTC-USD,-0.29852547897626486%
2376,2022-05-19 19:00:00+00:00,BTC-USD,0.14339434994142136%
2377,2022-05-19 20:00:00+00:00,BTC-USD,0.2123291997797264%
2378,2022-05-19 21:00:00+00:00,BTC-USD,-0.6438058813873782%
2379,2022-05-19 22:00:00+00:00,BTC-USD,0.3853714485045296%
2380,2022-05-19 23:00:00+00:00,BTC-USD,-0.3759902363138469%
2381,2022-05-20 00:00:00+00:00,BTC-USD,0.1593442534380192%
2382,2022-05-20 01:00:00+00:00,BTC-USD,-1.1452392032930363%
2383,2022-05-20 02:00:00+00:00,BTC-USD,0.6567574928339716%
2384,2022-05-20 03:00:00+00:00,BTC-USD,0.49131410366142875%
2385,2022-05-20 04:00:00+00:00,BTC-USD,0.34201372848505374%
2386,2022-05-20 05:00:00+00:00,BTC-USD,0.14918889689628778%
2387,2022-05-20 06:00:00+00:00,BTC-USD,0.01680202929665281%
2388,2022-05-20 07:00:00+00:00,BTC-USD,-0.43508703035778856%
2389,2022-05-20 08:00:00+00:00,BTC-USD,-0.06463279686306553%
2390,2022-05-20 09:00:00+00:00,BTC-USD,-0.02947321050122629%
2391,2022-05-20 10:00:00+00:00,BTC-USD,-0.06796037452801358%
2392,2022-05-20 11:00:00+00:00,BTC-USD,-0.4049425587322816%
2393,2022-05-20 12:00:00+00:00,BTC-USD,0.1293180246950624%
2394,2022-05-20 13:00:00+00:00,BTC-USD,0.19054971751046107%
2395,2022-05-20 14:00:00+00:00,BTC-USD,0.09984978152232325%
2396,2022-05-20 15:00:00+00:00,BTC-USD,2.636772187387308%
2397,2022-05-20 16:00:00+00:00,BTC-USD,1.268597379286156%
2398,2022-05-20 17:00:00+00:00,BTC-USD,0.6813390968564847%
2399,2022-05-20 18:00:00+00:00,BTC-USD,-0.2340187867816543%
2400,2022-05-20 19:00:00+00:00,BTC-USD,-0.9467534604740523%
2401,2022-05-20 20:00:00+00:00,BTC-USD,-0.011336866490102135%
2402,2022-05-20 21:00:00+00:00,BTC-USD,0.11486855756959272%
2403,2022-05-20 22:00:00+00:00,BTC-USD,-0.02405826824502072%
2404,2022-05-20 23:00:00+00:00,BTC-USD,-0.2453273085179669%
2405,2022-05-21 00:00:00+00:00,BTC-USD,0.17397702414718852%
2406,2022-05-21 01:00:00+00:00,BTC-USD,0.0826776300954572%
2407,2022-05-21 02:00:00+00:00,BTC-USD,0.15374460197812673%
2408,2022-05-21 03:00:00+00:00,BTC-USD,-0.03118110442442968%
2409,2022-05-21 04:00:00+00:00,BTC-USD,-0.028726832270632007%
2410,2022-05-21 05:00:00+00:00,BTC-USD,-0.08973471935715246%
2411,2022-05-21 06:00:00+00:00,BTC-USD,-0.20074310506374166%
2412,2022-05-21 07:00:00+00:00,BTC-USD,-0.5406029442547405%
2413,2022-05-21 08:00:00+00:00,BTC-USD,0.20963381858294505%
2414,2022-05-21 09:00:00+00:00,BTC-USD,0.22963034385425282%
2415,2022-05-21 10:00:00+00:00,BTC-USD,-0.09277123330867726%
2416,2022-05-21 11:00:00+00:00,BTC-USD,0.3429380758481368%
2417,2022-05-21 12:00:00+00:00,BTC-USD,-0.11384145531961258%
2418,2022-05-21 13:00:00+00:00,BTC-USD,-0.0909069959290663%
2419,2022-05-21 14:00:00+00:00,BTC-USD,-0.2457629628101607%
2420,2022-05-21 15:00:00+00:00,BTC-USD,-0.3406344898195983%
2421,2022-05-21 16:00:00+00:00,BTC-USD,-0.22067135639882765%
2422,2022-05-21 17:00:00+00:00,BTC-USD,0.1031387106413604%
2423,2022-05-21 18:00:00+00:00,BTC-USD,0.3180678895479255%
2424,2022-05-21 19:00:00+00:00,BTC-USD,-0.21416251373813947%
2425,2022-05-21 20:00:00+00:00,BTC-USD,0.11943340833419763%
2426,2022-05-21 21:00:00+00:00,BTC-USD,0.21479481578533288%
2427,2022-05-21 22:00:00+00:00,BTC-USD,0.10708437292891124%
2428,2022-05-21 23:00:00+00:00,BTC-USD,-0.29155382849847483%
2429,2022-05-22 00:00:00+00:00,BTC-USD,0.035262617399077566%
2430,2022-05-22 01:00:00+00:00,BTC-USD,-0.121756267054774%
2431,2022-05-22 02:00:00+00:00,BTC-USD,0.06165462344149158%
2432,2022-05-22 03:00:00+00:00,BTC-USD,0.12422643265886887%
2433,2022-05-22 04:00:00+00:00,BTC-USD,0.2924016550351439%
2434,2022-05-22 05:00:00+00:00,BTC-USD,-0.08271377807235597%
2435,2022-05-22 06:00:00+00:00,BTC-USD,-0.05139339631405551%
2436,2022-05-22 07:00:00+00:00,BTC-USD,-0.03213924215414615%
2437,2022-05-22 08:00:00+00:00,BTC-USD,-0.3937933493873894%
2438,2022-05-22 09:00:00+00:00,BTC-USD,-1.724075558567506%
2439,2022-05-22 10:00:00+00:00,BTC-USD,-0.6282150454080365%
2440,2022-05-22 11:00:00+00:00,BTC-USD,0.06791005842229124%
2441,2022-05-22 12:00:00+00:00,BTC-USD,0.19872875148199617%
2442,2022-05-22 13:00:00+00:00,BTC-USD,0.005435143130186383%
2443,2022-05-22 14:00:00+00:00,BTC-USD,0.14785170283738314%
2444,2022-05-22 15:00:00+00:00,BTC-USD,0.4906145268432351%
2445,2022-05-22 16:00:00+00:00,BTC-USD,0.14938747029545038%
2446,2022-05-22 17:00:00+00:00,BTC-USD,-0.6004028238809459%
2447,2022-05-22 18:00:00+00:00,BTC-USD,0.25802376204642596%
2448,2022-05-22 19:00:00+00:00,BTC-USD,-0.09587689024643804%
2449,2022-05-22 20:00:00+00:00,BTC-USD,0.04166744141625351%
2450,2022-05-22 21:00:00+00:00,BTC-USD,0.009580547001753833%
2451,2022-05-22 22:00:00+00:00,BTC-USD,-1.0281438783480488%
2452,2022-05-22 23:00:00+00:00,BTC-USD,-0.2997007435151276%
2453,2022-05-23 00:00:00+00:00,BTC-USD,0.1951464885732423%
2454,2022-05-23 01:00:00+00:00,BTC-USD,0.28768351417427246%
2455,2022-05-23 02:00:00+00:00,BTC-USD,0.3049620416498499%
2456,2022-05-23 03:00:00+00:00,BTC-USD,0.07074442428279396%
2457,2022-05-23 04:00:00+00:00,BTC-USD,-0.17288777555486506%
2458,2022-05-23 05:00:00+00:00,BTC-USD,-0.13981278879491407%
2459,2022-05-23 06:00:00+00:00,BTC-USD,-0.9159084011562874%
2460,2022-05-23 07:00:00+00:00,BTC-USD,-0.1755299797837356%
2461,2022-05-23 08:00:00+00:00,BTC-USD,0.28800859128689255%
2462,2022-05-23 09:00:00+00:00,BTC-USD,0.14808605165396693%
2463,2022-05-23 10:00:00+00:00,BTC-USD,-0.1252906219155088%
2464,2022-05-23 11:00:00+00:00,BTC-USD,-0.1706067793618443%
2465,2022-05-23 12:00:00+00:00,BTC-USD,0.0017774572387265735%
2466,2022-05-23 13:00:00+00:00,BTC-USD,0.18962225293256885%
2467,2022-05-23 14:00:00+00:00,BTC-USD,0.4338329900255503%
2468,2022-05-23 15:00:00+00:00,BTC-USD,-0.22330795072298426%
2469,2022-05-23 16:00:00+00:00,BTC-USD,-0.17068349792038065%
2470,2022-05-23 17:00:00+00:00,BTC-USD,0.7134151476183158%
2471,2022-05-23 18:00:00+00:00,BTC-USD,0.40442437268749015%
2472,2022-05-23 19:00:00+00:00,BTC-USD,0.7977326738121064%
2473,2022-05-23 20:00:00+00:00,BTC-USD,1.6551107602451733%
2474,2022-05-23 21:00:00+00:00,BTC-USD,-0.09918593925882574%
2475,2022-05-23 22:00:00+00:00,BTC-USD,0.25056946701179333%
2476,2022-05-23 23:00:00+00:00,BTC-USD,0.5790874009420308%
2477,2022-05-24 00:00:00+00:00,BTC-USD,-0.14011276206567083%
2478,2022-05-24 01:00:00+00:00,BTC-USD,0.04407062633615189%
2479,2022-05-24 02:00:00+00:00,BTC-USD,-0.1675756438635833%
2480,2022-05-24 03:00:00+00:00,BTC-USD,-0.09599490412089311%
2481,2022-05-24 04:00:00+00:00,BTC-USD,-0.3453115758857994%
2482,2022-05-24 05:00:00+00:00,BTC-USD,-0.013834569119620383%
2483,2022-05-24 06:00:00+00:00,BTC-USD,0.048467445423463956%
2484,2022-05-24 07:00:00+00:00,BTC-USD,-0.08243128759585604%
2485,2022-05-24 08:00:00+00:00,BTC-USD,0.07014935662771946%
2486,2022-05-24 09:00:00+00:00,BTC-USD,0.2659331947527975%
2487,2022-05-24 10:00:00+00:00,BTC-USD,-0.08719253369614242%
2488,2022-05-24 11:00:00+00:00,BTC-USD,-0.19326909273853654%
2489,2022-05-24 12:00:00+00:00,BTC-USD,0.3002262828181026%
2490,2022-05-24 13:00:00+00:00,BTC-USD,0.06840054243189857%
2491,2022-05-24 14:00:00+00:00,BTC-USD,0.8247833606346835%
2492,2022-05-24 15:00:00+00:00,BTC-USD,-1.4877979770779077%
2493,2022-05-24 16:00:00+00:00,BTC-USD,-0.18418028342544446%
2494,2022-05-24 17:00:00+00:00,BTC-USD,0.5889641146564083%
2495,2022-05-24 18:00:00+00:00,BTC-USD,-0.2866285267146011%
2496,2022-05-24 19:00:00+00:00,BTC-USD,0.07442308178437848%
2497,2022-05-24 20:00:00+00:00,BTC-USD,-0.1372245151626217%
2498,2022-05-24 21:00:00+00:00,BTC-USD,-0.47552655468625005%
2499,2022-05-24 22:00:00+00:00,BTC-USD,-0.03710791116512572%
2500,2022-05-24 23:00:00+00:00,BTC-USD,-0.5656412023015654%
2501,2022-05-25 00:00:00+00:00,BTC-USD,0.3381357305304809%
2502,2022-05-25 01:00:00+00:00,BTC-USD,-0.17053334634816486%
2503,2022-05-25 02:00:00+00:00,BTC-USD,-1.3197530533223576%
2504,2022-05-25 03:00:00+00:00,BTC-USD,-0.13063822388566612%
2505,2022-05-25 04:00:00+00:00,BTC-USD,-0.006211209490883544%
2506,2022-05-25 05:00:00+00:00,BTC-USD,0.11325200673074545%
2507,2022-05-25 06:00:00+00:00,BTC-USD,0.7652578089810746%
2508,2022-05-25 07:00:00+00:00,BTC-USD,0.23180249470917566%
2509,2022-05-25 08:00:00+00:00,BTC-USD,-0.16480249601287983%
2510,2022-05-25 09:00:00+00:00,BTC-USD,0.1315400800708312%
2511,2022-05-25 10:00:00+00:00,BTC-USD,0.039136255380498614%
2512,2022-05-25 11:00:00+00:00,BTC-USD,0.2804400406814889%
2513,2022-05-25 12:00:00+00:00,BTC-USD,0.5777601675970793%
2514,2022-05-25 13:00:00+00:00,BTC-USD,-0.6791023770465867%
2515,2022-05-25 14:00:00+00:00,BTC-USD,-0.23560984757173375%
2516,2022-05-25 15:00:00+00:00,BTC-USD,0.19338495545822704%
2517,2022-05-25 16:00:00+00:00,BTC-USD,0.39976415403705845%
2518,2022-05-25 17:00:00+00:00,BTC-USD,-0.22510439846158578%
2519,2022-05-25 18:00:00+00:00,BTC-USD,-0.8246721915062818%
2520,2022-05-25 19:00:00+00:00,BTC-USD,0.19716550074869715%
2521,2022-05-25 20:00:00+00:00,BTC-USD,0.5157245483631407%
2522,2022-05-25 21:00:00+00:00,BTC-USD,-0.17340971796670246%
2523,2022-05-25 22:00:00+00:00,BTC-USD,-0.0425403138758406%
2524,2022-05-25 23:00:00+00:00,BTC-USD,0.15585151786594884%
2525,2022-05-26 00:00:00+00:00,BTC-USD,-0.1529791948819693%
2526,2022-05-26 01:00:00+00:00,BTC-USD,0.1410291196250331%
2527,2022-05-26 02:00:00+00:00,BTC-USD,-0.17320698470774484%
2528,2022-05-26 03:00:00+00:00,BTC-USD,0.0501765640222906%
2529,2022-05-26 04:00:00+00:00,BTC-USD,-0.056928945719288485%
2530,2022-05-26 05:00:00+00:00,BTC-USD,0.08100770601024282%
2531,2022-05-26 06:00:00+00:00,BTC-USD,0.32422800764949045%
2532,2022-05-26 07:00:00+00:00,BTC-USD,0.01692605712264917%
2533,2022-05-26 08:00:00+00:00,BTC-USD,0.0009401304546056695%
2534,2022-05-26 09:00:00+00:00,BTC-USD,1.7471009522887857%
2535,2022-05-26 10:00:00+00:00,BTC-USD,-0.06566177101834093%
2536,2022-05-26 11:00:00+00:00,BTC-USD,0.17480929925022312%
2537,2022-05-26 12:00:00+00:00,BTC-USD,0.20863532961247125%
2538,2022-05-26 13:00:00+00:00,BTC-USD,0.45850608842115886%
2539,2022-05-26 14:00:00+00:00,BTC-USD,-1.1129956330805828%
2540,2022-05-26 15:00:00+00:00,BTC-USD,-0.42294819239784354%
2541,2022-05-26 16:00:00+00:00,BTC-USD,-0.9761412488646818%
2542,2022-05-26 17:00:00+00:00,BTC-USD,0.22767042824481332%
2543,2022-05-26 18:00:00+00:00,BTC-USD,0.0689856661431271%
2544,2022-05-26 19:00:00+00:00,BTC-USD,0.04866302671360711%
2545,2022-05-26 20:00:00+00:00,BTC-USD,0.31785953198447514%
2546,2022-05-26 21:00:00+00:00,BTC-USD,-0.3794803087485055%
2547,2022-05-26 22:00:00+00:00,BTC-USD,-0.07852317076629511%
2548,2022-05-26 23:00:00+00:00,BTC-USD,0.3733003977121255%
2549,2022-05-27 00:00:00+00:00,BTC-USD,0.6004011274117359%
2550,2022-05-27 01:00:00+00:00,BTC-USD,0.8530687721350879%
2551,2022-05-27 02:00:00+00:00,BTC-USD,0.17935948258548307%
2552,2022-05-27 03:00:00+00:00,BTC-USD,-0.23965861541755565%
2553,2022-05-27 04:00:00+00:00,BTC-USD,0.08817032980855506%
2554,2022-05-27 05:00:00+00:00,BTC-USD,0.1809882502333946%
2555,2022-05-27 06:00:00+00:00,BTC-USD,0.3387465469666682%
2556,2022-05-27 07:00:00+00:00,BTC-USD,-0.6595068898194496%
2557,2022-05-27 08:00:00+00:00,BTC-USD,0.1472411478627269%
2558,2022-05-27 09:00:00+00:00,BTC-USD,0.08072297595078483%
2559,2022-05-27 10:00:00+00:00,BTC-USD,0.034503499746297794%
2560,2022-05-27 11:00:00+00:00,BTC-USD,0.13965496423547497%
2561,2022-05-27 12:00:00+00:00,BTC-USD,-0.8565585118848494%
2562,2022-05-27 13:00:00+00:00,BTC-USD,-0.25741316953089965%
2563,2022-05-27 14:00:00+00:00,BTC-USD,0.03691192345010369%
2564,2022-05-27 15:00:00+00:00,BTC-USD,1.494858829360051%
2565,2022-05-27 16:00:00+00:00,BTC-USD,0.0040095864953340376%
2566,2022-05-27 17:00:00+00:00,BTC-USD,0.30330052913788%
2567,2022-05-27 18:00:00+00:00,BTC-USD,1.143799349801246%
2568,2022-05-27 19:00:00+00:00,BTC-USD,-1.4773389032417767%
2569,2022-05-27 20:00:00+00:00,BTC-USD,-0.19365425504907005%
2570,2022-05-27 21:00:00+00:00,BTC-USD,0.4462720443612024%
2571,2022-05-27 22:00:00+00:00,BTC-USD,-0.18629051220469237%
2572,2022-05-27 23:00:00+00:00,BTC-USD,0.151568404519787%
2573,2022-05-28 00:00:00+00:00,BTC-USD,0.10090537024993662%
2574,2022-05-28 01:00:00+00:00,BTC-USD,-0.026208177304016894%
2575,2022-05-28 02:00:00+00:00,BTC-USD,0.3271841172321489%
2576,2022-05-28 03:00:00+00:00,BTC-USD,-0.3682265509670896%
2577,2022-05-28 04:00:00+00:00,BTC-USD,-0.1257555210455962%
2578,2022-05-28 05:00:00+00:00,BTC-USD,-0.19106699516686612%
2579,2022-05-28 06:00:00+00:00,BTC-USD,0.05038511470873728%
2580,2022-05-28 07:00:00+00:00,BTC-USD,0.0640592774105396%
2581,2022-05-28 08:00:00+00:00,BTC-USD,-0.052411294999355006%
2582,2022-05-28 09:00:00+00:00,BTC-USD,0.1070934466720948%
2583,2022-05-28 10:00:00+00:00,BTC-USD,0.07516084115438118%
2584,2022-05-28 11:00:00+00:00,BTC-USD,-0.19154184172232278%
2585,2022-05-28 12:00:00+00:00,BTC-USD,-0.2854756457054432%
2586,2022-05-28 13:00:00+00:00,BTC-USD,-0.5609063754117715%
2587,2022-05-28 14:00:00+00:00,BTC-USD,0.23732385727185157%
2588,2022-05-28 15:00:00+00:00,BTC-USD,0.04786930845580693%
2589,2022-05-28 16:00:00+00:00,BTC-USD,0.08090722035933562%
2590,2022-05-28 17:00:00+00:00,BTC-USD,0.33083433604511814%
2591,2022-05-28 18:00:00+00:00,BTC-USD,-0.1546930117317193%
2592,2022-05-28 19:00:00+00:00,BTC-USD,-0.15075381626138085%
2593,2022-05-28 20:00:00+00:00,BTC-USD,0.036058616855256555%
2594,2022-05-28 21:00:00+00:00,BTC-USD,-0.08017487264690384%
2595,2022-05-28 22:00:00+00:00,BTC-USD,0.1072805904064998%
2596,2022-05-28 23:00:00+00:00,BTC-USD,-0.2795806149359363%
2597,2022-05-29 00:00:00+00:00,BTC-USD,0.18980933714201062%
2598,2022-05-29 01:00:00+00:00,BTC-USD,0.07074617671244435%
2599,2022-05-29 02:00:00+00:00,BTC-USD,0.31806811509378335%
2600,2022-05-29 03:00:00+00:00,BTC-USD,-0.14109195677908049%
2601,2022-05-29 04:00:00+00:00,BTC-USD,-0.038533327011160766%
2602,2022-05-29 05:00:00+00:00,BTC-USD,-0.099980852004876%
2603,2022-05-29 06:00:00+00:00,BTC-USD,-0.14797932115277845%
2604,2022-05-29 07:00:00+00:00,BTC-USD,0.06812324920929212%
2605,2022-05-29 08:00:00+00:00,BTC-USD,-0.43761453873907946%
2606,2022-05-29 09:00:00+00:00,BTC-USD,0.2903735998707545%
2607,2022-05-29 10:00:00+00:00,BTC-USD,-0.3154662111709662%
2608,2022-05-29 11:00:00+00:00,BTC-USD,-0.1495061914401425%
2609,2022-05-29 12:00:00+00:00,BTC-USD,-0.6838308117926416%
2610,2022-05-29 13:00:00+00:00,BTC-USD,-0.05883725857440432%
2611,2022-05-29 14:00:00+00:00,BTC-USD,0.24932699969715566%
2612,2022-05-29 15:00:00+00:00,BTC-USD,0.11777945979206675%
2613,2022-05-29 16:00:00+00:00,BTC-USD,-0.010736207255850084%
2614,2022-05-29 17:00:00+00:00,BTC-USD,-0.019637620269595805%
2615,2022-05-29 18:00:00+00:00,BTC-USD,0.3094832948774928%
2616,2022-05-29 19:00:00+00:00,BTC-USD,0.15874061811069193%
2617,2022-05-29 20:00:00+00:00,BTC-USD,0.06640717376865096%
2618,2022-05-29 21:00:00+00:00,BTC-USD,-0.18978909866420893%
2619,2022-05-29 22:00:00+00:00,BTC-USD,-0.968815150890172%
2620,2022-05-29 23:00:00+00:00,BTC-USD,0.11338821124121125%
2621,2022-05-30 00:00:00+00:00,BTC-USD,0.07194155903383938%
2622,2022-05-30 01:00:00+00:00,BTC-USD,-0.7486233999422753%
2623,2022-05-30 02:00:00+00:00,BTC-USD,-1.847258514005069%
2624,2022-05-30 03:00:00+00:00,BTC-USD,-0.40708755136353%
2625,2022-05-30 04:00:00+00:00,BTC-USD,-0.012284801093424561%
2626,2022-05-30 05:00:00+00:00,BTC-USD,-0.19401550025284398%
2627,2022-05-30 06:00:00+00:00,BTC-USD,-1.0720386094789376%
2628,2022-05-30 07:00:00+00:00,BTC-USD,0.11372971285059298%
2629,2022-05-30 08:00:00+00:00,BTC-USD,-0.021505324333895015%
2630,2022-05-30 09:00:00+00:00,BTC-USD,-0.05320134868377726%
2631,2022-05-30 10:00:00+00:00,BTC-USD,0.02269124240148643%
2632,2022-05-30 11:00:00+00:00,BTC-USD,0.10856483484048914%
2633,2022-05-30 12:00:00+00:00,BTC-USD,-0.4433472221753466%
2634,2022-05-30 13:00:00+00:00,BTC-USD,0.9002851307611167%
2635,2022-05-30 14:00:00+00:00,BTC-USD,-0.48489195681612135%
2636,2022-05-30 15:00:00+00:00,BTC-USD,0.17491670064853643%
2637,2022-05-30 16:00:00+00:00,BTC-USD,-0.19798550087691322%
2638,2022-05-30 17:00:00+00:00,BTC-USD,-0.20285193177494198%
2639,2022-05-30 18:00:00+00:00,BTC-USD,0.1466046064426369%
2640,2022-05-30 19:00:00+00:00,BTC-USD,-0.2378228395426147%
2641,2022-05-30 20:00:00+00:00,BTC-USD,-1.5159950263533208%
2642,2022-05-30 21:00:00+00:00,BTC-USD,-2.267466424032032%
2643,2022-05-30 22:00:00+00:00,BTC-USD,0.48351864393973154%
2644,2022-05-30 23:00:00+00:00,BTC-USD,-0.1135196776041156%
2645,2022-05-31 00:00:00+00:00,BTC-USD,0.1106175413846312%
2646,2022-05-31 01:00:00+00:00,BTC-USD,0.6976290771352164%
2647,2022-05-31 02:00:00+00:00,BTC-USD,-0.3705122548272154%
2648,2022-05-31 03:00:00+00:00,BTC-USD,-0.26996355331792504%
2649,2022-05-31 04:00:00+00:00,BTC-USD,0.018303966060095277%
2650,2022-05-31 05:00:00+00:00,BTC-USD,0.2186857584073495%
2651,2022-05-31 06:00:00+00:00,BTC-USD,0.15377225035297876%
2652,2022-05-31 07:00:00+00:00,BTC-USD,0.25676611921322895%
2653,2022-05-31 08:00:00+00:00,BTC-USD,-0.30209267474754675%
2654,2022-05-31 09:00:00+00:00,BTC-USD,0.13333408990879647%
2655,2022-05-31 10:00:00+00:00,BTC-USD,-0.09506669738182127%
2656,2022-05-31 11:00:00+00:00,BTC-USD,-0.5060102054749428%
2657,2022-05-31 12:00:00+00:00,BTC-USD,0.13389245249902804%
2658,2022-05-31 13:00:00+00:00,BTC-USD,-0.12281631286359951%
2659,2022-05-31 14:00:00+00:00,BTC-USD,0.45958332601682206%
2660,2022-05-31 15:00:00+00:00,BTC-USD,-1.387311574495445%
2661,2022-05-31 16:00:00+00:00,BTC-USD,-0.4532583142883807%
2662,2022-05-31 17:00:00+00:00,BTC-USD,0.22754456929020409%
2663,2022-05-31 18:00:00+00:00,BTC-USD,0.21180795027035348%
2664,2022-05-31 19:00:00+00:00,BTC-USD,1.0937400392129573%
2665,2022-05-31 20:00:00+00:00,BTC-USD,0.02246049563524057%
2666,2022-05-31 21:00:00+00:00,BTC-USD,-0.14172607086106692%
2667,2022-05-31 22:00:00+00:00,BTC-USD,-0.21115487971469582%
2668,2022-05-31 23:00:00+00:00,BTC-USD,-0.06327918977136615%
2669,2022-06-01 00:00:00+00:00,BTC-USD,-0.23516052660226272%
2670,2022-06-01 01:00:00+00:00,BTC-USD,0.04062429524762363%
2671,2022-06-01 02:00:00+00:00,BTC-USD,0.11906710428545583%
2672,2022-06-01 03:00:00+00:00,BTC-USD,0.3046276480381469%
2673,2022-06-01 04:00:00+00:00,BTC-USD,0.3981089563616414%
2674,2022-06-01 05:00:00+00:00,BTC-USD,0.2650078217624512%
2675,2022-06-01 06:00:00+00:00,BTC-USD,-0.14545301704369154%
2676,2022-06-01 07:00:00+00:00,BTC-USD,0.16912159720013983%
2677,2022-06-01 08:00:00+00:00,BTC-USD,-0.05269388930796286%
2678,2022-06-01 09:00:00+00:00,BTC-USD,-0.1958589573278847%
